Anime_id,Name,Genres,,,,,,,,,,,,,,
1847,Rec: Yurusarezarumono,"Comedy, Drama, Romance, Seinen",,,,,,,,,,,,,,
1848,Haou Taikei Ryuu Knight,"Action, Adventure, Fantasy, Mecha",,,,,,,,,,,,,,
1849,Haou Taikei Ryuu Knight: Adeu Legend,"Action, Adventure, Fantasy, Mecha",,,,,,,,,,,,,,
1850,Haou Daikei Ryuu Knight: Adeu Legend II,"Action, Adventure, Fantasy, Mecha",,,,,,,,,,,,,,
1851,Haou Daikei Ryuu Knight: Adeu Legend Final,"Parody, Adventure, Fantasy, Comedy, Mecha",,,,,,,,,,,,,,
1852,Hidamari Sketch,"Comedy, School, Seinen, Slice of Life",,,,,,,,,,,,,,
1853,Cutey Honey F,"Action, Adventure, Comedy, Magic, Romance, Sci-Fi, Shoujo",,,,,,,,,,,,,,
1854,Rockman Hoshi ni Negai wo,"Action, Sci-Fi, Adventure",,,,,,,,,,,,,,
1855,JaJa Uma! Quartet,"Adventure, Comedy, Fantasy, Magic, Shounen",,,,,,,,,,,,,,
1856,Kimi ga Nozomu Eien: Ayu Mayu Gekijou,Comedy,,,,,,,,,,,,,,
1857,Taiyou no Mokushiroku: A Spirit of the Sun,"Drama, Sci-Fi",,,,,,,,,,,,,,
1858,Gakuen Utopia Manabi Straight!,"Slice of Life, Comedy, School",,,,,,,,,,,,,,
1859,Grappler Baki,"Action, Sports, Martial Arts, Shounen",,,,,,,,,,,,,,
1860,Tokyo Majin Gakuen Kenpucho: Tou,"Action, Horror, Supernatural, Drama, Martial Arts, Fantasy, School",,,,,,,,,,,,,,
1861,Slam Dunk: Zenkoku Seiha Da! - Sakuragi Hanamichi,"Slice of Life, Comedy, Sports, Drama, School, Shounen",,,,,,,,,,,,,,
1862,Strike Witches OVA,"Action, Ecchi, Magic, Military, Sci-Fi",,,,,,,,,,,,,,
1863,Silk Road Shounen Yuuto,"Adventure, Fantasy, Historical",,,,,,,,,,,,,,
1864,Koisuru Tenshi Angelique: Kagayaki no Ashita,"Drama, Fantasy, Harem, Romance, Shoujo",,,,,,,,,,,,,,
1865,Getsumen To Heiki Mina,"Comedy, Parody, Sci-Fi",,,,,,,,,,,,,,
1866,Seirei Tsukai,"Action, Adventure, Fantasy, Magic, Romance, Shounen, Supernatural",,,,,,,,,,,,,,
1867,Oira Uchuu no Tankoufu,"Action, Adventure, Sci-Fi, Shounen, Space",,,,,,,,,,,,,,
1868,Giniro no Olynsis: Tokito,"Adventure, Drama, Romance, Mecha",,,,,,,,,,,,,,
1869,Nana Recaps,"Comedy, Drama, Music, Romance, Shoujo, Slice of Life",,,,,,,,,,,,,,
1872,Saru Getchu: On Air,"Adventure, Comedy, Fantasy, Kids, Romance, Shounen",,,,,,,,,,,,,,
1873,Plawres Sanshirou,"Adventure, Sports, Mecha, School, Sci-Fi, Shounen",,,,,,,,,,,,,,
1874,Loveâ¥Love? Specials,"Ecchi, Comedy, Harem, Romance",,,,,,,,,,,,,,
1878,Kaze no Shoujo Emily,"Historical, Drama, Shoujo",,,,,,,,,,,,,,
1879,Midnight Eye: Gokuu,"Action, Sci-Fi, Mystery, Seinen",,,,,,,,,,,,,,
1880,Midnight Eye: Gokuu II,"Action, Sci-Fi, Adventure, Mystery, Super Power, Seinen",,,,,,,,,,,,,,
1881,Sasami: Mahou Shoujo Club,"Fantasy, Magic, School",,,,,,,,,,,,,,
1882,Sasami: Mahou Shoujo Club 2,"Fantasy, Magic, School",,,,,,,,,,,,,,
1883,Kappa no Kaikata,Comedy,,,,,,,,,,,,,,
1884,Himesama Goyoujin,Comedy,,,,,,,,,,,,,,
1885,Master of Epic: The Animation Age,"Fantasy, Game, Comedy",,,,,,,,,,,,,,
1886,Fushigiboshi noâFutagohime Gyu!,"Magic, Comedy, Shoujo",,,,,,,,,,,,,,
1887,LuckyâStar,"Slice of Life, Comedy, Parody, School",,,,,,,,,,,,,,
1888,Ichigo Mashimaro OVA,"Comedy, School, Slice of Life",,,,,,,,,,,,,,
1889,Higurashi no Naku Koro ni Kai,"Mystery, Psychological, Supernatural, Thriller",,,,,,,,,,,,,,
1890,Clover,"Drama, Fantasy, Music, Sci-Fi, Shoujo",,,,,,,,,,,,,,
1891,YAT Anshin! Uchuu Ryokou,"Adventure, Comedy, Sci-Fi, Shounen",,,,,,,,,,,,,,
1892,YAT Anshin! Uchuu Ryokou 2,"Adventure, Comedy, Sci-Fi, Shounen",,,,,,,,,,,,,,
1893,Azuki-chan,"Comedy, Romance, Shoujo, Slice of Life",,,,,,,,,,,,,,
1894,YuâGiâOh!: Hikari no Pyramid,"Adventure, Comedy, Fantasy, Game",,,,,,,,,,,,,,
1895,Ai wa Kagi no Kazu dake... Fuuzoku Mansion,Hentai,,,,,,,,,,,,,,
1896,Akibakei Kanojo,Hentai,,,,,,,,,,,,,,
1897,Zettai Muteki Raijin-Oh,"Adventure, Mecha, School, Sci-Fi",,,,,,,,,,,,,,
1898,Hikari to Mizu no Daphne Specials,"Action, Ecchi, Comedy",,,,,,,,,,,,,,
1899,Masou Kishin Cybuster,"Adventure, Mecha, Sci-Fi, Shounen",,,,,,,,,,,,,,
1900,Twin Signal: Family Game,"Action, Comedy, Mecha, Sci-Fi",,,,,,,,,,,,,,
1901,11-nin Iru!,"Action, Sci-Fi, Adventure, Mystery, Space, Drama, Romance, Shoujo",,,,,,,,,,,,,,
1902,Happiness!: Watarase Jun no Kareinaru Ichinichi,"Comedy, Fantasy",,,,,,,,,,,,,,
1903,Stratos 4: Logbook,"Action, Ecchi, Sci-Fi",,,,,,,,,,,,,,
1904,Harukanaru Toki no Naka de 2: Shiroki Ryuu no Miko,"Fantasy, Magic, Romance, Supernatural, Demons, Historical, Shoujo",,,,,,,,,,,,,,
1905,Harukanaru Toki no Naka de: Hachiyou Shou Specials,"Fantasy, Magic, Romance, Supernatural, Historical, Shoujo",,,,,,,,,,,,,,
1906,Harukanaru Toki no Naka de: Maihitoyo,"Drama, Fantasy, Historical, Magic, Romance, Shoujo, Supernatural",,,,,,,,,,,,,,
1907,Harukanaru Toki no Naka de: Hachiyou Shou OVA,"Fantasy, Comedy, Supernatural, Demons, Historical, Shoujo",,,,,,,,,,,,,,
1908,Lesson XX,"Romance, Shounen Ai",,,,,,,,,,,,,,
1909,Kusatta Kyoushi no Houteishiki,"Comedy, Romance, Shounen Ai",,,,,,,,,,,,,,
1910,Master Keaton OVA,"Adventure, Drama, Historical, Mystery, Seinen, Slice of Life",,,,,,,,,,,,,,
1911,Top wo Nerae! & Top wo Nerae 2! Gattai Movie!!,"Comedy, Mecha, Shounen",,,,,,,,,,,,,,
1912,Marginal Prince: Gekkeiju no Ouji-tachi,"Romance, School, Shounen Ai",,,,,,,,,,,,,,
1913,Shonan Junai Gumi!,"Action, Comedy, School",,,,,,,,,,,,,,
1914,Saiunkoku Monogatari 2nd Season,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",,,,,,,,,,,,,,
1915,Mahou Shoujo Lyrical Nanoha StrikerS,"Action, Magic, Comedy, Super Power, Drama",,,,,,,,,,,,,,
1916,Mobile Suit Gundam MS IGLOO: Apocalypse 0079,"Mecha, Military, Sci-Fi, Space",,,,,,,,,,,,,,
1917,Mobile Suit Gundam MS IGLOO: The Hidden One Year War,"Mecha, Military, Sci-Fi, Space",,,,,,,,,,,,,,
1918,Mahou Shoujo Pretty Sammy,"Comedy, Parody, Magic, Fantasy",,,,,,,,,,,,,,
1919,Urusei Yatsura OVA,"Sci-Fi, Adventure, Comedy",,,,,,,,,,,,,,
1920,Urusei Yatsura Movie 1: Only You,"Action, Adventure, Comedy, Romance, Drama, Sci-Fi",,,,,,,,,,,,,,
1921,Urusei Yatsura Movie 2: Beautiful Dreamer,"Action, Adventure, Comedy, Romance, Drama, Sci-Fi",,,,,,,,,,,,,,
1922,Urusei Yatsura Movie 3: Remember My Love,"Action, Sci-Fi, Adventure, Comedy, Drama, Romance",,,,,,,,,,,,,,
1923,Urusei Yatsura Movie 4: Lum The Forever,"Action, Sci-Fi, Adventure, Comedy, Drama, Romance",,,,,,,,,,,,,,
1924,Urusei Yatsura Movie 5: Kanketsu-hen,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",,,,,,,,,,,,,,
1925,Urusei Yatsura Movie 6: Itsudatte My Darling,"Action, Sci-Fi, Adventure, Comedy, Drama, Romance",,,,,,,,,,,,,,
1926,Jishu Seisaku Movie Binchou-tan,"Slice of Life, Music",,,,,,,,,,,,,,
1927,Gakuen Tokusou Hikaruon,"Action, Super Power, Martial Arts, School",,,,,,,,,,,,,,
1928,Early Reins,"Action, Adventure, Seinen",,,,,,,,,,,,,,
1929,Futari wa Precure: Max Heart,"Action, Comedy, Fantasy, Magic, Shoujo",,,,,,,,,,,,,,
1930,Futari wa Precure: Max Heart Movie 1,"Fantasy, Magic, Comedy, Shoujo",,,,,,,,,,,,,,
1931,Futari wa Precure: Max Heart Movie 2 - Yukizora no Tomodachi,"Fantasy, Magic, Comedy, Shoujo",,,,,,,,,,,,,,
1932,Yes! Precure 5,"Action, Fantasy, Magic, School, Shoujo",,,,,,,,,,,,,,
1933,Growlanser IV: Wayfarer of the Time,Action,,,,,,,,,,,,,,
1935,Megazone 23,"Action, Sci-Fi, Music, Mystery, Romance, Mecha",,,,,,,,,,,,,,
1936,Misuteâ¡naide Daisy,"Sci-Fi, Comedy, Romance, Shounen",,,,,,,,,,,,,,
1937,Nakoruru: Ano Hito kara no Okurimono,"Fantasy, Supernatural, Historical, Drama",,,,,,,,,,,,,,
1938,Shin Kaitei Gunkan,"Action, Adventure, Fantasy, Historical, Military, Sci-Fi",,,,,,,,,,,,,,
1939,SD Gundam Gaiden,"Adventure, Comedy, Fantasy, Mecha",,,,,,,,,,,,,,
1940,Outlanders,"Sci-Fi, Adventure, Comedy, Ecchi, Shounen",,,,,,,,,,,,,,
1941,Moonlight Mile 1st Season: Lift Off,"Adventure, Drama, Sci-Fi, Space",,,,,,,,,,,,,,
1942,Rocket Girls,"Adventure, Sci-Fi, Space",,,,,,,,,,,,,,
1943,Paprika,"Dementia, Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller",,,,,,,,,,,,,,
1944,Photon,"Action, Adventure, Comedy, Drama, Ecchi, Mecha, Romance, Sci-Fi",,,,,,,,,,,,,,
1946,Ashita no Nadja,"Adventure, Drama, Historical, Romance, Shoujo",,,,,,,,,,,,,,
1947,Kikou Sennyo Rouran,"Action, Fantasy, Mecha",,,,,,,,,,,,,,
1949,Mahou no Chocolate,"Drama, Romance",,,,,,,,,,,,,,
1951,Manie-Manie: Meikyuu Monogatari,"Adventure, Fantasy, Horror, Sci-Fi, Supernatural",,,,,,,,,,,,,,
1952,Vampire Hunter,"Action, Adventure, Supernatural, Drama, Vampire, Fantasy",,,,,,,,,,,,,,
1953,Code Geass: Hangyaku no Lelouch Picture Drama,"Comedy, School, Slice of Life",,,,,,,,,,,,,,
1954,Rayearth,"Action, Adventure, Fantasy",,,,,,,,,,,,,,
1955,Kimagure Robot,"Comedy, Fantasy, Sci-Fi",,,,,,,,,,,,,,
1956,Ikkitousen: Dragon Destiny,"Action, Super Power, Ecchi, Martial Arts, School",,,,,,,,,,,,,,
1957,Ai Tenshi Densetsu Wedding Peach DX,"Adventure, Magic, Comedy, Romance, Shoujo",,,,,,,,,,,,,,
1958,Wish,"Music, Shoujo",,,,,,,,,,,,,,
1959,Wild 7,"Action, Police, Drama, Shounen",,,,,,,,,,,,,,
1960,Sore Ike! Anpanman,"Comedy, Kids, Fantasy",,,,,,,,,,,,,,
1961,Arashi no Yoru ni,"Adventure, Comedy, Drama, Fantasy",,,,,,,,,,,,,,
1962,Chikyuu Bouei Kazoku,"Action, Sci-Fi, Comedy, Drama",,,,,,,,,,,,,,
1964,Sakura Taisen: Ecole de Paris,"Action, Adventure, Game, Harem, Mecha, Sci-Fi",,,,,,,,,,,,,,
1965,Sola,"Drama, Romance, Slice of Life, Supernatural",,,,,,,,,,,,,,
1966,Ankoku Shinwa,"Demons, Fantasy, Horror, Mystery, Psychological, Supernatural",,,,,,,,,,,,,,
1967,Mobile Suit Zeta Gundam: A New Translation - Heir to the Stars,"Military, Sci-Fi, Space, Drama, Mecha",,,,,,,,,,,,,,
1968,Mobile Suit Zeta Gundam: A New Translation II - Lovers,"Military, Sci-Fi, Space, Drama, Romance, Mecha",,,,,,,,,,,,,,
1969,Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars,"Military, Sci-Fi, Space, Drama, Mecha",,,,,,,,,,,,,,
1972,Meitantei Holmes,"Action, Adventure, Mystery, Comedy, Police",,,,,,,,,,,,,,
1973,X Densha de Ikou,"Mystery, Dementia, Supernatural",,,,,,,,,,,,,,
1974,Glass no Kamen (2005),"Drama, Shoujo",,,,,,,,,,,,,,
1975,Mutekiou Tri-Zenon,"Mecha, Sci-Fi",,,,,,,,,,,,,,
1977,Hijikata Toshizou: Shiro no Kiseki,"Action, Historical, Drama, Samurai",,,,,,,,,,,,,,
1978,Onkyo Seimeitai Noiseman,"Action, Fantasy, Sci-Fi",,,,,,,,,,,,,,
1979,Tobira wo Akete (1995),"Dementia, Fantasy",,,,,,,,,,,,,,
1980,Trava: Fist Planet,"Action, Comedy, Mecha, Sci-Fi, Space",,,,,,,,,,,,,,
1981,Twilight Q,"Sci-Fi, Mystery, Psychological",,,,,,,,,,,,,,
1982,Osu,Slice of Life,,,,,,,,,,,,,,
1983,Black Jack: Futari no Kuroi Isha,Drama,,,,,,,,,,,,,,
1984,Memory,Mystery,,,,,,,,,,,,,,
1985,UFO Robo Grendizer,"Mecha, Sci-Fi, Shounen",,,,,,,,,,,,,,
1986,Wakusei Robo Danguard Ace,"Mecha, Military, Sci-Fi, Shounen, Space",,,,,,,,,,,,,,
1988,Himawari!!,"Comedy, Romance",,,,,,,,,,,,,,
1989,Shizuku,Comedy,,,,,,,,,,,,,,
1990,Mahou Gakuen Lunar! Aoi Ryuu no Himitsu,"Fantasy, Magic, Comedy",,,,,,,,,,,,,,
1991,Juusou Kikou Dancougar Nova,Mecha,,,,,,,,,,,,,,
1992,Chou Kousoku Gran Doll,"Action, Comedy, Mecha, School",,,,,,,,,,,,,,
1993,Hanoka Recap,Sci-Fi,,,,,,,,,,,,,,
1994,.hack//Tasogare no Udewa Densetsu: Offline de Aimashou,"Adventure, Comedy, Fantasy, Game, Sci-Fi",,,,,,,,,,,,,,
1995,Lingerie Senshi Papillon Rose,"Ecchi, Magic, Sci-Fi, Parody",,,,,,,,,,,,,,
1996,Full Moon wo Sagashite: Kawaii Kawaii Daibouken,"Comedy, Fantasy, Shoujo, Supernatural",,,,,,,,,,,,,,
1998,Amazing Nuts!,"Adventure, Police, Romance, Music, Sci-Fi",,,,,,,,,,,,,,
1999,Sakura Taisen: Sumire,"Adventure, Drama, Mecha, Sci-Fi, Shounen",,,,,,,,,,,,,,
2000,Roujin Z,"Comedy, Drama, Mecha, Sci-Fi",,,,,,,,,,,,,,
2001,Tengen Toppa Gurren Lagann,"Action, Adventure, Comedy, Mecha, Sci-Fi",,,,,,,,,,,,,,
2002,Heroic Age,"Action, Mecha, Military, Sci-Fi, Space",,,,,,,,,,,,,,
2003,Tokyo Vice,"Action, Sci-Fi, Mystery, Mecha",,,,,,,,,,,,,,
2004,Hanada Shounen-shi,"Comedy, Drama, Seinen, Slice of Life, Supernatural",,,,,,,,,,,,,,
2006,YuâGiâOh! (Movie),"Game, Adventure, Comedy, Fantasy, Shounen",,,,,,,,,,,,,,
2007,Dousou Kai Again,Hentai,,,,,,,,,,,,,,
2008,Yawara!: Sore Yuke Koshinuke Kids!!,"Slice of Life, Comedy, Sports, Martial Arts",,,,,,,,,,,,,,
2009,Yawara!: Zutto Kimi no Koto ga...,"Action, Slice of Life, Comedy, Sports, Drama, Martial Arts",,,,,,,,,,,,,,
2010,Taiho Shichau zo in America,"Action, Comedy, Police, Shounen",,,,,,,,,,,,,,
2011,Taiho Shichau zo Special,"Action, Comedy, Police, Shounen",,,,,,,,,,,,,,
2012,Jigoku Sensei Nube,"Adventure, Comedy, Horror, Romance, School, Shounen, Supernatural",,,,,,,,,,,,,,
2013,Taiho Shichau zo The Movie,"Action, Comedy, Drama, Police, Shounen",,,,,,,,,,,,,,
2014,Taiho Shichau zo: Second Season,"Action, Comedy, Police, Shounen",,,,,,,,,,,,,,
2015,Wind: A Breath of Heart,"Comedy, School",,,,,,,,,,,,,,
2016,Mermaid Forest OVA,"Mystery, Horror, Drama, Fantasy",,,,,,,,,,,,,,
2017,Mermaid's Scar,"Drama, Fantasy, Horror, Mystery",,,,,,,,,,,,,,
2018,Warau Hyouteki,"Horror, Mystery",,,,,,,,,,,,,,
2019,DNA Sights 999.9,"Action, Adventure, Drama, Sci-Fi",,,,,,,,,,,,,,
2020,One Piece: Nenmatsu Tokubetsu Kikaku! Mugiwara no Luffy Oyabun Torimonochou,"Adventure, Comedy, Historical, Fantasy, Shounen",,,,,,,,,,,,,,
2021,Youkou no Ken,"Adventure, Comedy, Hentai",,,,,,,,,,,,,,
2022,Fight!!,"Action, Fantasy, Supernatural",,,,,,,,,,,,,,
2023,Bakuen Campus Guardress,"Action, Comedy, Supernatural, School, Shounen",,,,,,,,,,,,,,
2024,Yoshimune,"Comedy, Historical",,,,,,,,,,,,,,
2025,Darker than Black: Kuro no Keiyakusha,"Action, Sci-Fi, Mystery, Super Power",,,,,,,,,,,,,,
2026,Hayate no Gotoku!,"Action, Harem, Comedy, Parody, Romance, Shounen",,,,,,,,,,,,,,
2027,Wind: A Breath of Heart Specials,"Comedy, Romance, School",,,,,,,,,,,,,,
2028,Zettai Muteki Raijin-Oh (1992),"Sci-Fi, Mecha, Shounen",,,,,,,,,,,,,,
2029,Sirius no Densetsu,"Drama, Fantasy, Romance",,,,,,,,,,,,,,
2030,El Cazador de la Bruja,"Adventure, Drama, Mystery",,,,,,,,,,,,,,
2031,Shining Tears X Wind,"Action, Adventure, Fantasy, Magic",,,,,,,,,,,,,,
2032,Wellber no Monogatari: Sisters of Wellber,"Action, Adventure, Comedy, Drama, Fantasy, Historical",,,,,,,,,,,,,,
2033,Tamala 2010: A Punk Cat in Space,"Comedy, Dementia, Psychological, Sci-Fi",,,,,,,,,,,,,,
2034,LovelyâComplex,"Comedy, Romance, Shoujo",,,,,,,,,,,,,,
2035,Eikoku Koi Monogatari Emma: Molders-hen,"Slice of Life, Romance, Historical, Drama, Seinen",,,,,,,,,,,,,,
2036,Cosmic Baton Girl Comet-sanâ?7.15,Unknown,,,,,,,,,,,,,,
2037,Hime-chan no Ribbon,"Comedy, Fantasy, Magic, Romance, School, Shoujo",,,,,,,,,,,,,,
2038,Mahou no Star Magical Emi,"Comedy, Magic, Shoujo, Slice of Life",,,,,,,,,,,,,,
2039,Mahou no Yousei Persia,"Comedy, Magic",,,,,,,,,,,,,,
2040,Mahou no Angel Sweet Mint,"Magic, Shoujo",,,,,,,,,,,,,,
2041,Ai to Yuuki no Pig Girl Tonde Buurin,"Parody, Adventure, Fantasy, Magic, Comedy, Romance, School, Shoujo",,,,,,,,,,,,,,
2042,Five Star Stories,"Action, Drama, Fantasy, Mecha, Sci-Fi",,,,,,,,,,,,,,
2043,Cat's Eye,"Action, Adventure, Comedy, Mystery, Romance",,,,,,,,,,,,,,
2044,Mahou no Tenshi Creamy Mami,"Comedy, Fantasy, Magic, Romance, School, Sci-Fi, Shoujo",,,,,,,,,,,,,,
2045,Mahou no Tenshi Creamy Mami: Eien no Once More,"Comedy, Fantasy, Magic, Romance, Shoujo",,,,,,,,,,,,,,
2046,Mahou no Tenshi Creamy Mami: Long Goodbye,"Comedy, Fantasy, Magic, Romance, Shoujo",,,,,,,,,,,,,,
2047,Ningyo,Fantasy,,,,,,,,,,,,,,
2048,Kikou Ryohei Mellowlink,"Action, Mecha, Military, Sci-Fi",,,,,,,,,,,,,,
2049,Kouryuu Densetsu Villgust,"Action, Adventure, Comedy, Fantasy, Romance",,,,,,,,,,,,,,
2050,Honoo no Tenkousei,"Action, Comedy, Martial Arts, Parody, School, Shounen, Sports",,,,,,,,,,,,,,
2051,Akai Kiba: Blue Sonnet,"Action, Drama, Sci-Fi, Shoujo, Super Power",,,,,,,,,,,,,,
2052,Nozomi Witches,"Romance, Sports",,,,,,,,,,,,,,
2053,Capricorn,"Sci-Fi, Adventure, Comedy, Fantasy, Shounen",,,,,,,,,,,,,,
2054,Carol,"Fantasy, Magic, Shoujo",,,,,,,,,,,,,,
2055,Coo: Tooi Umi kara Kita Coo,"Adventure, Slice of Life, Mystery, Drama",,,,,,,,,,,,,,
2056,Cosmo Police Justy,"Action, Space, Super Power, Supernatural, Sci-Fi, Shounen",,,,,,,,,,,,,,
2057,Ojousama Sousamou,"Action, Comedy, Mystery, Police",,,,,,,,,,,,,,
2058,Delpower X Bakuhatsu Miracle Genki!,"Action, Sci-Fi, Comedy, Parody, Mecha, School",,,,,,,,,,,,,,
2059,Mainichi ga Nichiyoubi,"Comedy, Police, Romance",,,,,,,,,,,,,,
2060,Gall Force 1: Eternal Story,"Action, Military, Sci-Fi, Adventure, Space, Mecha",,,,,,,,,,,,,,
2061,Gall Force 2: Destruction,"Action, Military, Sci-Fi, Space",,,,,,,,,,,,,,
2062,Gall Force 3: Stardust War,"Action, Military, Sci-Fi, Space",,,,,,,,,,,,,,
2063,Rhea Gall Force,"Action, Military, Sci-Fi, Mecha",,,,,,,,,,,,,,
2064,Gall Force: Chikyuu Shou,"Action, Military, Sci-Fi, Mecha",,,,,,,,,,,,,,
2065,Gall Force: New Era,"Action, Military, Sci-Fi, Space, Mecha",,,,,,,,,,,,,,
2066,Gall Force: The Revolution,"Action, Military, Sci-Fi, Adventure, Space, Mecha",,,,,,,,,,,,,,
2067,Gekiganger 3: The Movie,"Action, Comedy, Mecha, Parody, Sci-Fi, Shounen",,,,,,,,,,,,,,
2068,Sousei Kishi Gaiarth,"Action, Sci-Fi, Adventure, Fantasy, Mecha",,,,,,,,,,,,,,
2069,Onna Senshi Efe & Jira: Gude no Monshou,"Adventure, Fantasy",,,,,,,,,,,,,,
2070,Guy: Youma Kakusei,"Action, Sci-Fi, Hentai, Space",,,,,,,,,,,,,,
2071,Hana yori Dango (Movie),"Drama, Romance, Shoujo",,,,,,,,,,,,,,
2072,Idol Project,"Adventure, Comedy, Music",,,,,,,,,,,,,,
2073,Hengen Taima Yakou Karura Mau! Sendai Kokeshi Enka,"Horror, Shoujo",,,,,,,,,,,,,,
2074,Kero Kero Chime,"Adventure, Fantasy, Comedy",,,,,,,,,,,,,,
2075,Kiko-chan Smile,"Adventure, Comedy, Josei, Slice of Life",,,,,,,,,,,,,,
2076,Kindaichi Shounen no Jikenbo,"Mystery, Shounen",,,,,,,,,,,,,,
2077,Kindaichi Shounen no Jikenbo Movie 1: Operazakan - Aratanaru Satsujin,"Mystery, School, Shounen",,,,,,,,,,,,,,
2078,Landlock,"Adventure, Fantasy, Sci-Fi",,,,,,,,,,,,,,
2079,Majuu Senshi Luna Varga,"Adventure, Comedy, Ecchi, Fantasy, Magic",,,,,,,,,,,,,,
2080,Majokko Club Yoningumi: A Kuukan kara no Alien X,"Action, Parody, Magic, Comedy, Sci-Fi",,,,,,,,,,,,,,
2081,Makeruna! Makendou,"Magic, Comedy, Shounen",,,,,,,,,,,,,,
2082,Marriage: Kekkon,"Romance, Slice of Life",,,,,,,,,,,,,,
2083,Natsuki Crisis,"Action, Martial Arts, School",,,,,,,,,,,,,,
2084,NG Knight Ramune & 40,"Adventure, Comedy, Fantasy, Mecha, Shounen",,,,,,,,,,,,,,
2085,NG Knight Ramune & 40 EX: Biku Biku Triangle Ai no Arashi Daisakusen,"Adventure, Comedy, Fantasy, Mecha, Shounen",,,,,,,,,,,,,,
2086,NG Knight Ramune & 40 DX: Wakuwaku Jikuu - Honoo no Daisousasen,"Adventure, Fantasy, Comedy, Shounen",,,,,,,,,,,,,,
2087,VS Knight Lamune & 40 Fire,"Action, Comedy, Fantasy, Mecha, Shounen",,,,,,,,,,,,,,
2088,Nora,"Sci-Fi, Adventure, Space",,,,,,,,,,,,,,
2089,Choujikuu Seiki Orguss,"Action, Sci-Fi, Adventure, Romance, Mecha",,,,,,,,,,,,,,
2090,Choujikuu Seiki Orguss 02,"Action, Sci-Fi, Adventure, Romance, Mecha",,,,,,,,,,,,,,
2091,Oshare Kozou wa Hanamaru,"Romance, Shoujo",,,,,,,,,,,,,,
2092,Kiss wa Hitomi ni Shite,"Drama, Romance, Shoujo",,,,,,,,,,,,,,
2093,Pops,"Romance, Shoujo, Slice of Life",,,,,,,,,,,,,,
2094,Relic Armor Legaciam,"Action, Mecha, Sci-Fi",,,,,,,,,,,,,,
2095,Salamander,"Adventure, Sci-Fi",,,,,,,,,,,,,,
2096,Sequence,"Romance, Sci-Fi, Shoujo",,,,,,,,,,,,,,
2097,Tokumu Sentai Shinesman,"Action, Comedy, Sci-Fi",,,,,,,,,,,,,,
2098,"Shin Kimagure OrangeâRoad: Soshite, Ano Natsu no Hajimari","Ecchi, Slice of Life, Fantasy, Magic, Comedy, Romance, Drama, Shounen",,,,,,,,,,,,,,
2099,Silent MÃ¶bius: The Motion Picture,"Sci-Fi, Adventure, Supernatural",,,,,,,,,,,,,,
2100,Silent MÃ¶bius 2,"Sci-Fi, Adventure, Demons, Fantasy, Seinen",,,,,,,,,,,,,,
2101,Singles,"Romance, Shoujo",,,,,,,,,,,,,,
2102,Tattoon Master,"Adventure, Comedy, Slice of Life, Supernatural",,,,,,,,,,,,,,
2103,TO-Y,"Drama, Music, Shounen",,,,,,,,,,,,,,
2104,Seto no Hanayome,"Comedy, Parody, Romance, School, Shounen",,,,,,,,,,,,,,
2105,Touka Gettan,"Supernatural, Drama, Romance",,,,,,,,,,,,,,
2106,Kiss Dum: Engage Planet,"Mecha, Military, Sci-Fi",,,,,,,,,,,,,,
2107,One Piece Movie 8: Episode of Alabasta - Sabaku no Oujo to Kaizoku-tachi,"Action, Adventure, Fantasy, Shounen",,,,,,,,,,,,,,
2108,Rockman.EXE Axess,"Action, Adventure, Comedy, Game, Mecha, Sci-Fi, Shounen",,,,,,,,,,,,,,
2109,Rockman.EXE Stream,"Action, Adventure, Game, Mecha, School, Sci-Fi, Shounen",,,,,,,,,,,,,,
2110,Rockman.EXE Beast,"Action, Adventure, Game, Mecha, Sci-Fi, Shounen",,,,,,,,,,,,,,
2111,Rockman.EXE Movie: Hikari to Yami no Program,"Action, Adventure, Game, Kids",,,,,,,,,,,,,,
2112,Over Drive,"Shounen, Sports",,,,,,,,,,,,,,
2113,Tenkuu Senki Shurato,"Action, Magic, Fantasy, Shounen",,,,,,,,,,,,,,
2114,Tenkuu Senki Shurato: Sousei e no Anto,"Action, Fantasy, Magic, Shounen",,,,,,,,,,,,,,
2116,Captain Tsubasa,"Action, Shounen, Sports",,,,,,,,,,,,,,
2117,Shin Captain Tsubasa,"Action, Sports, Shounen",,,,,,,,,,,,,,
2118,Captain Tsubasa: Europe Daikessen,"Action, Sports, Shounen",,,,,,,,,,,,,,
2119,Captain Tsubasa: Ayaushi! Zen Nihon Jr.,"Action, Sports, Shounen",,,,,,,,,,,,,,
2120,Captain Tsubasa: Asu ni Mukatte Hashire!,"Action, Sports, Shounen",,,,,,,,,,,,,,
2121,Captain Tsubasa: Sekai Daikessen!! Jr. World Cup,"Action, Shounen, Sports",,,,,,,,,,,,,,
2122,Captain Tsubasa: Saikyou no Teki! Holland Youth,"Action, Shounen, Sports",,,,,,,,,,,,,,
2123,Digimon X-Evolution,"Action, Adventure, Fantasy, Sci-Fi",,,,,,,,,,,,,,
2124,Code Geass: Hangyaku no Lelouch Recaps,"Action, Mecha, Military, School, Super Power",,,,,,,,,,,,,,
